Date,Open,High,Low,Close,Adj Close,Volume
13-04-2011,44.880001,45.169998,44.080002,44.330002,38.056503,4766300
14-04-2011,44.200001,44.98,43.869999,44.82,38.477165,4719700
15-04-2011,45,45.080002,44.57,44.98,38.614513,5783300
18-04-2011,44.529999,44.610001,43.349998,43.549999,37.38689,6722600
19-04-2011,43.599998,43.970001,43.299999,43.959999,37.738865,5731300
20-04-2011,44.779999,44.779999,44.18,44.240002,37.979229,5168100
21-04-2011,48.09,48.900002,47.560001,47.810001,41.044022,18367400
25-04-2011,47.139999,48.139999,47.080002,47.709999,40.958176,6650100
26-04-2011,48.119999,48.75,46.93,47.349998,40.649117,10500000
27-04-2011,47.52,48.299999,46.880001,48.209999,41.387405,10513300
28-04-2011,48.189999,49.099998,48.060001,49.099998,42.151447,7913500
29-04-2011,48.950001,49.400002,48.669998,49.23,42.263073,9542700
02-05-2011,49.400002,50.200001,49.23,49.880001,42.821075,9858200
03-05-2011,49.68,50.009998,49.41,49.68,42.64938,5879100
04-05-2011,49.549999,49.77,48.959999,49.560001,42.546364,7553000
05-05-2011,49.439999,50.150002,49.02,49.580002,42.563526,7393900
06-05-2011,50.060001,50.25,49.650002,50.119999,43.027103,6295300
09-05-2011,49.75,50.91,49.75,50.470001,43.327591,5665200
10-05-2011,50.720001,50.98,50.189999,50.509998,43.361919,5635900
11-05-2011,50.5,50.599998,49.52,50.02,42.941269,6196800
12-05-2011,50.009998,50.360001,49.07,50.080002,42.992786,5311300
13-05-2011,50.91,51.459999,49.759998,49.950001,42.881161,11099500
16-05-2011,49.560001,50.73,49.380001,50.169998,43.070045,6018900
17-05-2011,49.860001,50.700001,49.700001,49.990002,42.915516,7224900
18-05-2011,49.860001,50.689999,49.75,50.610001,43.447769,7140400
19-05-2011,50.75,50.779999,50.18,50.549999,43.396263,6101100
20-05-2011,50.470001,50.75,49.73,49.740002,42.700882,10827500
23-05-2011,49.439999,49.470001,48.650002,49.16,42.202965,6741800
24-05-2011,49.16,49.18,47.799999,47.959999,41.172787,9573100
25-05-2011,47.700001,48.32,47.580002,47.869999,41.095516,9448100
26-05-2011,47.669998,47.889999,46.970001,47.700001,40.949581,11917200
27-05-2011,47.900002,48.310001,47.59,48.299999,41.464672,6039500
31-05-2011,48.66,48.950001,48.349998,48.950001,42.022694,6412000
01-06-2011,48.700001,48.990002,48.25,48.349998,41.507614,6614800
02-06-2011,48.599998,49.490002,48.279999,49.389999,42.400429,8258700
03-06-2011,48.599998,49.310001,48.459999,48.849998,42.075275,7949200
06-06-2011,48.689999,48.810001,48.009998,48.150002,41.472351,5187400
07-06-2011,48.549999,48.84,47.970001,47.970001,41.317322,4530900
08-06-2011,47.98,48.5,47.57,48.200001,41.515415,6564200
09-06-2011,48.549999,50.610001,48.360001,50.599998,43.582584,11530000
10-06-2011,50.34,50.360001,49.16,49.41,42.557617,8545400
13-06-2011,49.619999,49.959999,49.07,49.110001,42.299225,6362200
14-06-2011,49.400002,50,49.23,49.599998,42.721256,6986300
15-06-2011,49.220001,49.950001,48.93,49.349998,42.505936,8991300
16-06-2011,49.27,49.849998,48.700001,49.66,42.772934,9101200
17-06-2011,50.099998,50.389999,49.720001,49.959999,43.031334,9675100
20-06-2011,49.790001,51.650002,49.650002,51.27,44.159653,8987600
21-06-2011,51.610001,52.25,51.27,52.220001,44.977905,9781300
22-06-2011,51.98,52.639999,51.720001,51.779999,44.59893,6999500
23-06-2011,51.009998,51.299999,50.040001,51.150002,44.056293,9979800
24-06-2011,51.25,51.389999,50.220001,50.459999,43.46199,7398600
27-06-2011,50.32,51.25,50.119999,51.029999,43.952946,4544700
28-06-2011,51.34,51.98,51.02,51.77,44.590321,5957100
29-06-2011,51.810001,51.880001,51.060001,51.540001,44.39222,5630100
30-06-2011,51.75,52.040001,51.419998,51.580002,44.426666,6394000
01-07-2011,51.84,53.27,51.560001,53.130001,45.7617,8152700
05-07-2011,53.080002,53.110001,52.27,52.849998,45.520527,4822300
06-07-2011,52.849998,53.220001,52.549999,53.130001,45.7617,5319100
07-07-2011,53.279999,53.5,51.970001,52.630001,45.331055,7559100
08-07-2011,52,52.32,51.540001,52.080002,44.857323,6927300
11-07-2011,51.380001,51.540001,50.740002,50.939999,43.875423,6037500
12-07-2011,50.740002,52.029999,50.73,51.41,44.280239,6631700
13-07-2011,51.549999,52.630001,51.549999,51.73,44.555866,4869400
14-07-2011,51.810001,52.560001,51.790001,52.27,45.020977,7167600
15-07-2011,52.470001,52.59,51.68,51.970001,44.762577,7030500
18-07-2011,51.599998,52.200001,51.049999,51.950001,44.745358,7257700
19-07-2011,51.369999,51.759998,49.950001,51.450001,44.314697,13946300
20-07-2011,51.759998,51.880001,50.970001,51.509998,44.366383,7748900
21-07-2011,51.919998,52.900002,51.689999,52.150002,44.917622,7831500
22-07-2011,52.52,52.869999,52.130001,52.75,45.43441,5717300
25-07-2011,52.48,52.830002,51.5,51.630001,44.469738,6533500
26-07-2011,51.889999,52.18,51.16,51.259998,44.151051,5670100
27-07-2011,50.57,50.939999,49.709999,49.889999,42.971046,10581400
28-07-2011,49.84,50.889999,49.790001,49.919998,42.996887,7703600
29-07-2011,49.099998,50.09,48.110001,49.630001,42.747101,10759500
01-08-2011,50.279999,50.360001,45.689999,48.02,41.36039,23228700
02-08-2011,47.689999,48.439999,46.759998,46.98,40.464622,10060500
03-08-2011,46.990002,47.290001,45.970001,47.18,40.636868,8304300
04-08-2011,46.59,46.709999,45.02,45.07,38.819496,10154500
05-08-2011,45.580002,46.220001,44.25,45.560001,39.24155,14313700
08-08-2011,43.299999,44.419998,41.740002,41.93,36.114971,16743400
09-08-2011,42.330002,44.799999,41.810001,44.73,38.526649,19959800
10-08-2011,44.07,44.27,41.669998,41.849998,36.046062,12690300
11-08-2011,41.549999,44.419998,41.27,43.93,37.837601,13915800
12-08-2011,43.790001,45.34,43.790001,44.810001,38.595562,9500600
15-08-2011,45.189999,46.029999,44.98,45.939999,39.568848,8314700
16-08-2011,45.779999,45.889999,44.650002,45.5,39.189873,10044500
17-08-2011,45.68,46.209999,45.130001,45.529999,39.215706,4924400
18-08-2011,44.380001,44.66,43.389999,43.889999,37.803146,9901300
19-08-2011,43.139999,44.240002,42.98,43.32,37.312202,8882900
22-08-2011,44.169998,44.299999,43.290001,43.610001,37.561996,7162800
23-08-2011,43.799999,44.98,43.119999,44.869999,38.647243,9080100
24-08-2011,44.630001,46,44.389999,45.91,39.543007,6286100
25-08-2011,46.27,46.400002,44.830002,45.09,38.836727,5878900
26-08-2011,44.349998,46.080002,43.509998,45.720001,39.37936,6009900
29-08-2011,46.240002,46.830002,45.970001,46.759998,40.275127,4036700
30-08-2011,46.540001,47.610001,46.200001,47.279999,40.723007,6002600
31-08-2011,47.740002,48.490002,47.009998,47.52,40.929718,6516400
01-09-2011,47.580002,48.380001,47.119999,47.18,40.636868,6493800
02-09-2011,45.790001,46.759998,45.689999,45.73,39.524105,5102800
06-09-2011,44.619999,45.810001,44.09,45.709999,39.506821,6797700
07-09-2011,46.470001,47.450001,46.189999,47.209999,40.803268,6823700
08-09-2011,46.75,48,46.650002,47.200001,40.794617,7435200
09-09-2011,46.599998,46.939999,45.279999,45.52,39.342613,9076000
12-09-2011,44.490002,46.330002,44.439999,46.259998,39.98217,8216100
13-09-2011,46.380001,48.220001,46.32,47.990002,41.477398,11932000
14-09-2011,48.310001,49.419998,47,48.68,42.073772,10108400
15-09-2011,49.110001,50.740002,48.599998,50.540001,43.681339,11325800
16-09-2011,51.07,51.18,49.34,50.759998,43.871487,11790300
19-09-2011,49.66,50.18,49.389999,49.950001,43.171402,8956300
20-09-2011,50.040001,51.240002,49.34,49.830002,43.067707,8440000
21-09-2011,49.919998,50.41,47.98,48.009998,41.494694,7002700
22-09-2011,46.75,47.669998,46.330002,47.09,40.699543,10065200
23-09-2011,46.799999,47.880001,46.48,47.599998,41.140331,7130000
26-09-2011,48.130001,48.84,47.580002,48.810001,42.186115,7147400
27-09-2011,49.610001,50.389999,48.860001,49.450001,42.739269,8030600
28-09-2011,49.27,49.52,47.560001,47.639999,41.174892,7338900
29-09-2011,48.349998,48.740002,45.790001,46.580002,40.258747,9154500
30-09-2011,46.080002,47.23,45.610001,46.119999,39.861172,10485400
03-10-2011,45.77,46.220001,42.869999,42.919998,37.095432,12717100
04-10-2011,42.110001,42.84,41.32,42.779999,36.974434,13800000
05-10-2011,43.540001,44.68,42.84,44.450001,38.417809,8455800
06-10-2011,44.619999,45.150002,43.98,44.939999,38.841305,5804800
07-10-2011,45,45.450001,44.450001,44.889999,38.7981,5962900
10-10-2011,45.52,46.52,45.509998,46.52,40.206882,4752100
11-10-2011,46.380001,46.82,45.889999,46.639999,40.310604,4639600
12-10-2011,47.209999,47.650002,46.369999,46.380001,40.08588,7267400
13-10-2011,46.02,46.619999,45.669998,46.529999,40.215527,5034600
14-10-2011,47.220001,47.349998,46.529999,47.220001,40.811893,6074100
17-10-2011,46.869999,47.610001,46.459999,46.599998,40.276039,5944600
18-10-2011,44.240002,45.900002,42.860001,45.34,39.187023,23926900
19-10-2011,45.400002,47.419998,45.209999,46.450001,40.1464,12250600
20-10-2011,46.68,46.990002,45.939999,46.880001,40.51804,7985300
21-10-2011,47.43,48.5,47.310001,47.919998,41.416897,9218800
24-10-2011,48.209999,49.240002,48,49.029999,42.376266,7146200
25-10-2011,47.669998,49.299999,47.669998,48.759998,42.142895,7477100
26-10-2011,49.43,49.48,48.130001,48.759998,42.142895,10387600
27-10-2011,49.919998,50,48.810001,49.18,42.505913,10025800
28-10-2011,49.169998,49.349998,48.189999,48.849998,42.220695,6377300
31-10-2011,48.380001,48.950001,47.959999,47.990002,41.477398,6164900
01-11-2011,46.810001,47.099998,45.950001,46.220001,39.947598,11125900
02-11-2011,47,47,46.07,46.360001,40.068615,7858100
03-11-2011,46.799999,46.880001,45.799999,46.18,39.913029,6721300
04-11-2011,46.07,46.099998,45.080002,45.580002,39.394444,8010400
07-11-2011,45.450001,45.740002,44.799999,45.169998,39.040096,7919000
08-11-2011,45.290001,46.27,45.080002,46.150002,39.887112,7086400
09-11-2011,45.220001,46.099998,45.130001,45.540001,39.35989,6423200
10-11-2011,46.060001,46.299999,45.439999,46.130001,39.869816,5479700
11-11-2011,46.619999,47.509998,46.490002,47.130001,40.734108,5104500
14-11-2011,46.93,47.310001,46.66,46.939999,40.569897,4734200
15-11-2011,46.799999,46.970001,46.150002,46.549999,40.232815,4911600
16-11-2011,45.990002,46.290001,44.84,44.91,38.815376,8053800
17-11-2011,44.990002,45.27,44.049999,44.52,38.478306,8147900
18-11-2011,44.610001,44.740002,44.139999,44.549999,38.504227,5972300
21-11-2011,43.740002,44.75,43.740002,44.439999,38.409161,6656300
22-11-2011,44.330002,44.990002,43.98,44.419998,38.391876,4758800
23-11-2011,43.959999,44.099998,43.419998,43.560001,37.648575,5515800
25-11-2011,43.549999,44.23,43.470001,43.669998,37.743652,2985100
28-11-2011,44.459999,45.490002,44.389999,45.029999,38.91909,8826400
29-11-2011,45.310001,46.189999,45.09,45.880001,39.653748,6457300
30-11-2011,47.360001,48.880001,46.990002,48.77,42.151543,11702500
01-12-2011,48.59,49.060001,48.400002,48.52,41.935471,7021500
02-12-2011,48.490002,49,48.029999,48.23,41.684841,7639100
05-12-2011,48.84,49.5,47.91,48.27,41.860435,8135400
06-12-2011,48.360001,48.68,48.080002,48.290001,41.877781,8306100
07-12-2011,47.990002,49.700001,47.82,49.34,42.788361,10200500
08-12-2011,49.23,49.549999,47.98,48.16,41.765068,8641800
09-12-2011,48.209999,49.080002,48.119999,48.91,42.415466,5713500
12-12-2011,48.709999,49,47.939999,48.200001,41.799751,4947700
13-12-2011,48.439999,49.299999,47.700001,47.93,41.565594,5267700
14-12-2011,47.860001,48.299999,47.630001,47.759998,41.418167,7513500
15-12-2011,47.880001,48.799999,47.880001,48.52,42.07724,9354200
16-12-2011,49.02,49.5,48.709999,49,42.493511,10214200
19-12-2011,48.919998,49.560001,48.84,48.970001,42.467506,5877400
20-12-2011,49.419998,49.939999,49.360001,49.82,43.20462,6053300
21-12-2011,49.830002,50,49.549999,49.990002,43.352058,6695000
22-12-2011,49.889999,50.93,49.849998,50.73,43.993793,4627100
23-12-2011,50.950001,51.5,50.689999,51.349998,44.531467,3898000
27-12-2011,51.349998,51.709999,51.09,51.349998,44.531467,2999300
28-12-2011,51.349998,51.5,50.66,50.709999,43.976444,2959600
29-12-2011,50.93,51.57,50.889999,51.18,44.384045,3774000
30-12-2011,51.060001,51.18,50.68,50.68,43.950436,2205400
03-01-2012,51.240002,51.700001,51.110001,51.490002,44.652882,6021000
04-01-2012,51.259998,52.25,51.25,52.240002,45.303284,5406400
05-01-2012,51.889999,52.73,51.799999,52.59,45.606819,6330100
06-01-2012,52.75,53.419998,52.48,52.779999,45.771576,5321700
09-01-2012,52.630001,52.970001,52.470001,52.720001,45.719547,5079300
10-01-2012,52.959999,53.040001,52.369999,52.619999,45.632824,7063200
11-01-2012,52.490002,53.119999,52.060001,53.009998,45.971035,4281600
12-01-2012,53.220001,53.240002,52.529999,52.869999,45.849636,4550300
13-01-2012,52.689999,52.790001,51.93,52.700001,45.702213,4995700
17-01-2012,53.049999,53.639999,52.869999,53.57,46.45668,6495700
18-01-2012,53.349998,54.18,52.93,53.939999,46.777546,8389800
19-01-2012,52.310001,53.02,51.419998,52.32,45.372658,18656600
20-01-2012,52.34,52.509998,51.610001,52.27,45.3293,8873800
23-01-2012,52.200001,53.049999,51.959999,52.43,45.468056,7535900
24-01-2012,52.27,52.52,51.23,51.330002,44.514126,10397800
25-01-2012,50.630001,51.650002,49.82,51.57,44.722252,13121500
26-01-2012,51.610001,51.720001,49.900002,50.349998,43.664249,13576200
27-01-2012,50.34,51.240002,50.32,51.02,44.245277,7027300
30-01-2012,50.82,51.169998,50.07,51.07,44.288654,4852400
31-01-2012,51.400002,52.880001,51.380001,51.790001,44.913036,8843000
01-02-2012,52.16,53.610001,52.119999,53.259998,46.18782,7480600
02-02-2012,53.25,53.25,52.009998,52.540001,45.563438,5319200
03-02-2012,52.740002,52.77,50.75,51.310001,44.49678,9676900
06-02-2012,50.98,51.400002,50.68,51.290001,44.479443,8577100
07-02-2012,51.09,52.130001,50.91,52.029999,45.121166,5243300
08-02-2012,52,52.369999,51.650002,52.139999,45.216549,6022000
09-02-2012,52.209999,53.529999,52.200001,53.060001,46.014408,9613500
10-02-2012,52.57,53.5,52.310001,53.32,46.239872,6574700
13-02-2012,53.5,54.240002,53.380001,53.849998,46.699505,5703700
14-02-2012,53.900002,54.490002,53.57,54.459999,47.2285,5982000
15-02-2012,54.529999,54.84,54.220001,54.619999,47.36726,7009300
16-02-2012,54.619999,54.889999,54.259998,54.790001,47.514687,6907700
17-02-2012,54.810001,54.849998,54.540001,54.68,47.419277,6387400
21-02-2012,54.990002,55.529999,54.880001,55.32,47.974308,7502200
22-02-2012,55.060001,55.639999,54.68,55.18,47.852894,6760100
23-02-2012,55.150002,55.360001,54.66,54.939999,47.644764,7195800
24-02-2012,55.110001,55.740002,55,55.650002,48.260479,5004500
27-02-2012,55.34,56.16,55.27,55.73,48.329868,5355900
28-02-2012,55.630001,55.950001,55.25,55.84,48.425262,4538200
29-02-2012,55.990002,56.099998,55.560001,55.75,48.34721,5582600
01-03-2012,55.75,56.099998,55.59,55.990002,48.697281,4258200
02-03-2012,55.959999,56.049999,55.369999,55.84,48.566826,4408900
05-03-2012,55.639999,56.080002,55.040001,55.040001,47.871021,4739900
06-03-2012,54.709999,55.41,54.119999,54.459999,47.366558,4445700
07-03-2012,54.360001,54.73,54.240002,54.389999,47.305683,4474900
08-03-2012,54.869999,56.029999,54.810001,55.610001,48.366779,4883600
09-03-2012,55.75,56.110001,55.5,55.779999,48.514629,4743200
12-03-2012,55.799999,55.880001,54.950001,55.02,47.853619,4567000
13-03-2012,55.119999,55.380001,54.700001,55.330002,48.123249,6497400
14-03-2012,55.16,55.869999,55.040001,55.779999,48.514629,6684000
15-03-2012,55.900002,56.25,55.540001,55.709999,48.453754,4598700
16-03-2012,55.580002,55.82,55.400002,55.59,48.349365,8510100
19-03-2012,56.310001,56.34,55.799999,56.130001,48.819038,5347700
20-03-2012,55.93,56.029999,54.73,54.779999,47.644878,5378100
21-03-2012,54.990002,54.990002,53.959999,53.970001,46.940392,6252500
22-03-2012,53.619999,54.209999,53.400002,53.880001,46.862106,7550900
23-03-2012,53.869999,53.990002,53.52,53.66,46.670769,6471200
26-03-2012,53.889999,55.099998,53.860001,55.099998,47.923203,5098400
27-03-2012,55.25,55.57,54.18,55.43,48.210224,7455900
28-03-2012,55.389999,55.959999,54.880001,55.439999,48.218918,5435300
29-03-2012,55,58.32,54.98,58.110001,50.541161,17258500
30-03-2012,57.970001,59.43,57.740002,58.939999,51.26305,10802600
02-04-2012,58.939999,59.27,58.110001,59.119999,51.419594,9105900
03-04-2012,59.02,59.610001,58.720001,59.400002,51.663136,7948100
04-04-2012,59.16,59.279999,58.669998,59.060001,51.367405,4791300
05-04-2012,58.82,59.189999,58.599998,59.009998,51.323921,4826800
09-04-2012,58.52,58.869999,58.009998,58.139999,50.567238,4755600
10-04-2012,57.959999,58.330002,57.220001,57.560001,50.06279,5841700
11-04-2012,58.080002,58.540001,57.849998,58.02,50.462868,6496000
12-04-2012,58.029999,58.619999,57.720001,58.459999,50.84557,4303200
13-04-2012,58.389999,58.549999,57.740002,58.049999,50.48896,5655400
16-04-2012,58.349998,58.349998,57.360001,57.360001,49.888824,6628000
17-04-2012,57.610001,58.400002,57.299999,58.099998,50.532455,5896300
18-04-2012,57.700001,57.700001,57.110001,57.32,49.854053,6551300
19-04-2012,57.279999,59.349998,56.990002,58.709999,51.063,10754500
20-04-2012,59.16,59.709999,58.93,59.509998,51.758804,8378800
23-04-2012,59.040001,59.330002,58.900002,59.189999,51.480476,4471400
24-04-2012,59.02,59.200001,58.470001,58.720001,51.071705,5030600
25-04-2012,58.790001,59.5,58.669998,58.869999,51.202156,6091300
26-04-2012,56.939999,58.669998,56.470001,58.369999,50.767288,9384700
27-04-2012,58.610001,58.740002,57.59,57.91,50.367199,7509600
30-04-2012,56.950001,57.48,55.48,56.150002,48.836445,9874300
01-05-2012,56.27,57.389999,56.150002,57.130001,49.688808,4887100
02-05-2012,56.77,57.419998,56.57,56.66,49.280014,5175400
03-05-2012,56.52,56.52,55.389999,55.720001,48.462444,7296800
04-05-2012,55.650002,55.73,54.66,54.720001,47.592697,5787500
